end_date,revenue,profit_owner,cfo,dividend_paid,buyback,shareholder_return,cash_like,total_liabilities,cash_to_liab,cfo_to_profit,ts_code,name
20221231,1464023079.96,160120434.04,-138620318.41,52648440.53,,52648440.53,722343678.77,1566766102.09,0.46104117124210436,-0.8657253475553969,01522.HK,京投交通科技
20231231,1483646165.82,157965926.86,7870520.7,51318332.38,,51318332.38,631753148.6,1476988167.48,0.4277306768664784,0.04982416687223557,01522.HK,京投交通科技
20241231,1534238068.92,155208008.16,211011178.56,53485292.28,,53485292.28,704905352.16,1752227884.92,0.40229091103191933,1.3595379585212763,01522.HK,京投交通科技
20251231,1603891108.56,121007996.28,185225131.84,49029491.26,,49029491.26,1482433308.72,1779862751.5,0.8328919224084341,1.530685058294893,01522.HK,京投交通科技
20211231,3467066000.0,510088000.0,810056000.0,299352000.0,8100000.0,307452000.0,3007300000.0,1605704000.0,1.8728856626127854,1.588071077931651,06989.HK,卓越商企服务
20221231,3527396000.0,403494000.0,192087000.0,345001000.0,,345001000.0,2564428000.0,1422833000.0,1.8023394172049707,0.4760591235557406,06989.HK,卓越商企服务
20231231,3926808000.0,302688000.0,-185206000.0,252110000.0,,252110000.0,2156703000.0,1545694000.0,1.3952975168435666,-0.6118709694470874,06989.HK,卓越商企服务
20241231,4232236000.0,312091000.0,-555088000.0,170192000.0,,170192000.0,965629000.0,1342680000.0,0.7191802961241696,-1.77860944404036,06989.HK,卓越商企服务
20251231,4019477000.0,102896000.0,344243000.0,74141000.0,,74141000.0,1363004000.0,1626279000.0,0.8381120336670399,3.3455430726170112,06989.HK,卓越商企服务
20211231,273038000.0,108583000.0,422709000.0,14000.0,,14000.0,1546869000.0,2163517000.0,0.7149788977854115,3.8929574611126974,01278.HK,中国新城镇
20221231,305029000.0,2718000.0,-33915000.0,,,0.0,1399895000.0,2047615000.0,0.6836710026054703,-12.477924944812361,01278.HK,中国新城镇
20231231,337482000.0,140858000.0,-20040000.0,19483000.0,,19483000.0,1473536000.0,3209241000.0,0.4591540491973024,-0.14227093952775136,01278.HK,中国新城镇
20241231,337369000.0,44317000.0,29884000.0,30059000.0,,30059000.0,1147660000.0,3197344000.0,0.3589416715874176,0.6743236229889207,01278.HK,中国新城镇
20251231,388917000.0,73295000.0,-177224000.0,48590000.0,,48590000.0,5569013000.0,4543980000.0,1.2255804382941826,-2.4179548400300157,01278.HK,中国新城镇
20211231,947477395.2,7054252.8,307631811.2,128190686.4,,128190686.4,360030160.0,670972433.6,0.5365796595671051,43.609411219286045,01008.HK,力图控股
20221231,829378863.25,5541847.08,222956618.92,,,0.0,279854344.84,642729203.48,0.43541563589261784,40.2314635718891,01008.HK,力图控股
20231231,649449812.76,-148512239.82,121866653.16,56833587.3,,56833587.3,313369063.56,504648543.84,0.6209649614274017,-0.8205832280740294,01008.HK,力图控股
20241231,671798496.12,74628637.56,199948704.72,29038762.32,,29038762.32,528721611.96,505117778.4,1.046729366039673,2.6792490290238122,01008.HK,力图控股
20251231,502668123.38,1333152.72,69858647.68,28323172.76,,28323172.76,360339619.0,337116026.36,1.068889019874718,52.401084010840115,01008.HK,力图控股
20210331,252490763.56,67863728.1,90085200.66,15019693.78,,15019693.78,217218866.61999997,342612306.96,0.6340077755740406,1.3274425555763125,00922.HK,安贤园中国
20220331,252181126.47,59305106.25,53516116.87,34229488.06,,34229488.06,172053338.47,272290119.42,0.6318750707388411,0.9023863247863247,00922.HK,安贤园中国
20230331,298105993.53,91848892.61,160158010.32,27224375.59,,27224375.59,300659564.49999994,285285614.08,1.0538896798900235,1.74371193564682,00922.HK,安贤园中国
20240331,257850016.5,52420347.2,83075335.45,46316546.05,,46316546.05,307708453.4,268755813.0,1.1449369223504013,1.584791781959048,00922.HK,安贤园中国
20250331,218183774.07,47136310.74,66863647.65,37352467.08,,37352467.08,304260742.32,285991476.81,1.0638804544589182,1.4185167782606993,00922.HK,安贤园中国
20211231,723962724.8,-16869540.8,31489046.4,33173302.4,,33173302.4,372142904.0,620788963.2,0.5994676549687731,-1.866621431687103,00701.HK,CNT GROUP
20221231,594552472.57,-84039734.87,-15580415.34,34009468.71,,34009468.71,345582937.98,638093132.18,0.5415869887195627,0.1853934375697537,00701.HK,CNT GROUP
20231231,449171567.88,-62147661.38,81227217.26,34503420.28,,34503420.28,235972438.24,463416440.06,0.509201698173349,-1.3070036016856472,00701.HK,CNT GROUP
20241231,320318162.04,-71652345.0,-15450977.4,,,0.0,265533635.64,364664365.56,0.7281589886969925,0.21563812600969307,00701.HK,CNT GROUP
20251231,241809155.18,-49802647.58,14861581.88,,,0.0,284943329.5,318854724.4,0.8936462523369781,-0.2984094742378353,00701.HK,CNT GROUP
20211231,714303598.4,190558032.0,435482376.0,,,0.0,2459786392.0,2745307028.8,0.8959968288411063,2.2853005534817865,00169.HK,万达酒店发展
20221231,729605070.6,172617281.34,28157656.94,173571293.7,,173571293.7,953754204.97,1852393650.94,0.5148766324512157,0.16312188861634636,00169.HK,万达酒店发展
20231231,890875882.96,149665857.88,88863026.98,55339230.52,,55339230.52,313686240.56,1147432202.28,0.27338106768895903,0.5937428097412113,00169.HK,万达酒店发展
20241231,918052905.0,-547188701.64,193501614.24,36913806.48,,36913806.48,335766361.32,1286055644.76,0.2610822966238446,-0.3536286726316698,00169.HK,万达酒店发展
20251231,106224994.54,1605443743.74,270717614.5,1960146366.72,,1960146366.72,339561042.9,775403531.36,0.4379152649774953,0.16862479022114052,00169.HK,万达酒店发展
20211231,2137894001.6,-154491243.2,1400681251.2,,,0.0,1023618848.0,2902572388.8,0.35265919704527715,-9.066411934990501,01282.HK,中泽丰
20221231,724789452.03,-492658056.94,484682049.11,,,0.0,700413900.2700001,2527142117.57,0.27715651423018917,-0.9838102559825357,01282.HK,中泽丰
20231231,670845666.96,92884831.34,124768369.6,,,0.0,757948814.6999999,4117755839.82,0.18406842080591457,1.343258827087622,01282.HK,中泽丰
20241231,1058434086.72,-210369432.84,-147094971.72,,,0.0,1061123306.88,4018546875.84,0.2640564710740602,0.6992221718441174,01282.HK,中泽丰
20251231,919597185.04,-108250013.78,212144700.72,,,0.0,954937473.98,3550889301.74,0.26892910277773613,-1.959766038932323,01282.HK,中泽丰
20211231,1301449000.0,770155000.0,523485000.0,235813000.0,6950000.0,242763000.0,1975806000.0,575402000.0,3.433783685145342,0.6797138238406555,09982.HK,中原建业
20221231,605679000.0,303900000.0,134497000.0,440200000.0,6408000.0,446608000.0,1564617000.0,515644000.0,3.0342969180287174,0.4425699243172096,09982.HK,中原建业
20231231,468377000.0,198571000.0,372213000.0,88554000.0,,88554000.0,1835783000.0,706356000.0,2.598948688763173,1.8744580024273434,09982.HK,中原建业
20241231,252026000.0,65131000.0,1603000.0,77566000.0,,77566000.0,2484045000.0,543096000.0,4.573859870078218,0.024611935944481123,09982.HK,中原建业
20251231,187771000.0,47609000.0,32341000.0,,,0.0,2575888000.0,548983000.0,4.69210886311598,0.6793043332143082,09982.HK,中原建业
20211231,1669848252.8,54528196.8,206130041.6,18396000.0,,18396000.0,152096492.8,524260654.4,0.2901161693586747,3.7802468025130076,01556.HK,建业建荣
20221231,1613105376.61,85775358.48,356762212.03,20098575.0,,20098575.0,408911314.63,779378968.27,0.5246630089822246,4.159262267766391,01556.HK,建业建荣
20231231,1923358609.34,109168698.52,253555824.9,44857890.0,,44857890.0,513405347.7,930276516.12,0.5518846695618121,2.3226055484535055,01556.HK,建业建荣
20241231,2301822438.48,117716352.72,349065221.76,55562400.0,,55562400.0,520925281.2,1112537047.68,0.46823185105277876,2.9653078242263096,01556.HK,建业建荣
20251231,2052962157.14,120244775.38,269100850.7,54193200.0,,54193200.0,670509883.1,1042368266.76,0.6432562314892319,2.237942146339265,01556.HK,建业建荣
20211231,420580798.4,55781577.6,177931835.2,,,0.0,214497360.0,846924041.6,0.25326634912237683,3.189795679066631,00219.HK,顺豪物业
20221231,547294916.49,430686557.42,254641799.09,,,0.0,256079070.52,1222575772.04,0.20945864982479112,0.5912462200246398,00219.HK,顺豪物业
20231231,549201037.7,-66125060.96,151172901.74,,,0.0,303111559.38,1216170801.72,0.2492343665472949,-2.2861665387567154,00219.HK,顺豪物业
20241231,633386356.92,-268476590.76,198167929.8,,,0.0,217602731.28,1205325329.64,0.18053443823751084,-0.7381199576433418,00219.HK,顺豪物业
20251231,646677520.18,-160540129.24,240586195.3,,,0.0,483518956.16,1022344782.58,0.47295096957387167,-1.498604719199739,00219.HK,顺豪物业
20211231,6503428000.0,221410000.0,388384000.0,72686000.0,,72686000.0,659123000.0,9915985000.0,0.06647075404006762,1.7541393794318234,00750.HK,水发兴业能源
20221231,5146301000.0,43418000.0,537212000.0,48697000.0,,48697000.0,500014000.0,13938965000.0,0.0358716733989934,12.373025012667558,00750.HK,水发兴业能源
20231231,4360280000.0,-22743000.0,185539000.0,14579000.0,,14579000.0,1889036000.0,16229706000.0,0.1163937288820882,-8.158070615134328,00750.HK,水发兴业能源
20241231,4484454000.0,-55137000.0,552593000.0,15383000.0,,15383000.0,828029000.0,17502133000.0,0.047310176422496616,-10.022181112501586,00750.HK,水发兴业能源
20251231,3925277000.0,28141000.0,708505000.0,39407000.0,,39407000.0,306219000.0,19276957000.0,0.015885235413452443,25.17696599267972,00750.HK,水发兴业能源
20211231,1776538000.0,156990000.0,720107000.0,,,0.0,959411000.0,1635517000.0,0.5866102278362133,4.586960952926938,01431.HK,原生态牧业
20221231,2090343000.0,22841000.0,799706000.0,,,0.0,808641000.0,2853172000.0,0.2834182446764513,35.01186462939451,01431.HK,原生态牧业
20231231,2208581000.0,-339699000.0,745347000.0,,,0.0,1029950000.0,3582137000.0,0.2875238998396767,-2.1941395176317857,01431.HK,原生态牧业
20241231,2551898000.0,296670000.0,1013754000.0,,,0.0,941302000.0,2877010000.0,0.327180649354712,3.417109920113257,01431.HK,原生态牧业
20251231,2733209000.0,552459000.0,1042361000.0,,,0.0,917957000.0,2376173000.0,0.38631741039057343,1.8867662577675448,01431.HK,原生态牧业
20211231,167045000.0,4711000.0,-34406000.0,6400000.0,,6400000.0,110276000.0,100944000.0,1.0924472975114916,-7.3033326257694755,01289.HK,盛力达科技
20221231,208048000.0,22604000.0,30990000.0,,,0.0,173220000.0,291117000.0,0.5950184977174126,1.3709962838435674,01289.HK,盛力达科技
20231231,313265000.0,29346000.0,8481000.0,10240000.0,,10240000.0,181322000.0,355404000.0,0.5101855916084231,0.28900020445716623,01289.HK,盛力达科技
20241231,516019000.0,49539000.0,165233000.0,10240000.0,,10240000.0,347159000.0,350544000.0,0.9903435802638185,3.335412503280244,01289.HK,盛力达科技
20251231,184418000.0,33809000.0,23582000.0,10240000.0,,10240000.0,349492000.0,195186000.0,1.790558749090611,0.697506581087876,01289.HK,盛力达科技
20210831,2324272000.0,605505000.0,1910909000.0,65934000.0,,65934000.0,4357287000.0,12087427000.0,0.3604809360999657,3.1558930149214293,01765.HK,希教国际控股
20220831,3042694000.0,444641000.0,1409494000.0,267372000.0,,267372000.0,2725264000.0,14265244000.0,0.19104222822967487,3.1699595853733684,01765.HK,希教国际控股
20230831,3581632000.0,210099000.0,1786893000.0,,,0.0,2827722000.0,13861671000.0,0.20399575202729886,8.505004783459226,01765.HK,希教国际控股
20240831,3732066000.0,609562000.0,1489580000.0,,,0.0,2549299000.0,13127021000.0,0.19420240129119928,2.4436890751063878,01765.HK,希教国际控股
20250831,3960345000.0,384777000.0,1418540000.0,409000.0,,409000.0,2833452000.0,12415062000.0,0.2282269713997401,3.686654867624624,01765.HK,希教国际控股
20211231,1480358000.0,71802000.0,17989000.0,,,0.0,390000000.0,667488000.0,0.5842801668344599,0.25053619676332134,02619.HK,香江电器
20221231,1096965000.0,80261000.0,224464000.0,,,0.0,381560000.0,557607000.0,0.6842812231553764,2.7966758450555065,02619.HK,香江电器
20231231,1188321000.0,121462000.0,242790000.0,,,0.0,548338000.0,765357000.0,0.7164473572463569,1.998896774299781,02619.HK,香江电器
20241231,1501510000.0,140425000.0,71288000.0,,,0.0,474154000.0,780768000.0,0.6072917947456863,0.5076588926473207,02619.HK,香江电器
20251231,1289801000.0,50723000.0,15126000.0,,,0.0,981950000.0,832019000.0,1.1802014136696397,0.298207913569781,02619.HK,香江电器
20210630,128079000.0,-25900000.0,-46629000.0,,,0.0,1418120000.0,84551000.0,16.77236224290665,1.8003474903474903,00591.HK,中国高精密
20220630,138344000.0,-35884000.0,10450000.0,,,0.0,1433668000.0,81679000.0,17.552467586527747,-0.29121614089845055,00591.HK,中国高精密
20230630,141536000.0,-22692000.0,1475000.0,,,0.0,1444580000.0,93469000.0,15.45517765248371,-0.06500088136788296,00591.HK,中国高精密
20240630,139203000.0,-32735000.0,-6410000.0,,,0.0,1417002000.0,89830000.0,15.774262495825448,0.19581487704292042,00591.HK,中国高精密
20250630,193546000.0,17445000.0,34775000.0,,,0.0,2912832000.0,95807000.0,30.40312294508752,1.993407853253081,00591.HK,中国高精密
20211231,2185945979.0,50376153.58,-407908956.84,,,0.0,1178533467.98,2391820731.01,0.492734866246576,-8.097262848625768,01786.HK,铁建装备
20221231,2821917529.32,115635117.62,22435774.54,15240620.75,,15240620.75,1163149863.13,2658751627.45,0.4374796995406349,0.1940221534925784,01786.HK,铁建装备
20231231,3099977185.2,145035124.92,86565974.07,37850981.15,,37850981.15,1457596638.25,3182554086.83,0.457995873277317,0.5968621333470011,01786.HK,铁建装备
20241231,3119620673.82,128205804.33,283178153.11,45734502.28,,45734502.28,1746956785.12,3076604198.03,0.5678198015326784,2.2087779456622987,01786.HK,铁建装备
20251231,3436856350.6,143893811.2,41509341.35,42651086.37,,42651086.37,1755936330.66,3144041286.03,0.5584965879621865,0.2884720406238014,01786.HK,铁建装备
20211231,47828266000.0,-345975000.0,854865000.0,563042000.0,,563042000.0,8809963000.0,61074661000.0,0.14424906918435454,-2.470886624756124,01727.HK,河北建设
20221231,40006018000.0,326725000.0,35164000.0,,,0.0,9123019000.0,61464375000.0,0.1484277518481234,0.10762567908791798,01727.HK,河北建设
20231231,33492866000.0,171395000.0,-1330615000.0,,,0.0,7688715000.0,58657741000.0,0.1310775844572671,-7.763441173896554,01727.HK,河北建设
20241231,25058949000.0,170709000.0,-1526168000.0,,,0.0,5750362000.0,55445089000.0,0.10371273820121382,-8.94017304301472,01727.HK,河北建设
20251231,15479890000.0,-579782000.0,-1868791000.0,,,0.0,4355441000.0,42036857000.0,0.10361005343477511,3.223264951309285,01727.HK,河北建设
20210331,,,-860969652.76,135204289.78,40681048.94,175885338.72,0.0,,,,01222.HK,WANG ON GROUP
20220331,1144408100.9,-247541338.26,-2244204163.72,79942066.71,42792942.65,122735009.35999998,1560603834.72,8480450149.53,0.18402370242179789,9.06597734137983,01222.HK,WANG ON GROUP
20230331,2841913515.8,11191241.44,804168258.79,30796048.39,21905384.43,52701432.82,1491096357.92,7885434158.64,0.18909502354873117,71.85693053817272,01222.HK,WANG ON GROUP
20240331,1445619078.9,-683399997.85,-157981748.85,39097688.4,6690339.0,45788027.4,1163363829.8500001,8579258309.25,0.13560191195032353,0.23117025072726957,01222.HK,WANG ON GROUP
20250331,2224422653.88,-851246999.73,1088650554.21,96194876.37,,96194876.37,734652966.21,6412462361.19,0.11456643717027074,-1.2788891526845911,01222.HK,WANG ON GROUP
20260331,2055499653.45,-710221140.35,,,,0.0,1076903211.75,5667105972.15,0.19002701150150578,,01222.HK,WANG ON GROUP
20251231,272081000.0,38829000.0,63698000.0,,,0.0,218346000.0,455834000.0,0.4790033213845391,1.6404749027788508,02693.HK,金岩高岭新材
20211231,98478284.8,621112732.8,41916716.8,,,0.0,269457249.6,4354649611.2,0.06187805533353724,0.06748648769610283,00583.HK,长城环亚控股
20221231,108036540.15,283686473.14,55532809.36,,,0.0,187283881.47,4692353562.89,0.039912568172857946,0.195754167427625,00583.HK,长城环亚控股
20231231,110361284.04,258136767.0,71928493.84,,,0.0,210716993.06,4964912045.1,0.04244123383171753,0.2786449008249956,00583.HK,长城环亚控股
20241231,113028738.24,-77915153.52,75546343.2,,,0.0,193790538.72,5295417129.84,0.03659589678553903,-0.9695975659036346,00583.HK,长城环亚控股
20251231,104241523.42,-430221750.4,65431966.46,,,0.0,135193066.38,5241622303.64,0.02579221823863889,-0.15208893181054753,00583.HK,长城环亚控股
20210331,,,,,,0.0,22689702.28,928687164.72,0.024432018813182334,,00353.HK,能源国际投资
20220331,422194774.79,10350109.62,-84994659.01,,,0.0,63767283.269999996,899736116.02,0.07087331733672735,-8.211957373452439,00353.HK,能源国际投资
20230331,321062745.37,78181116.28,88967918.3,,,0.0,84064746.89,722792771.42,0.11630546155690828,1.1379719621982352,00353.HK,能源国际投资
20240331,219597232.7,47131534.5,313999003.85,,,0.0,545155655.6,734853962.75,0.7418557743907329,6.662185035583766,00353.HK,能源国际投资
20250331,139973931.57,236549013.9,83808652.11,,,0.0,335396103.69,861000390.0,0.3895423365487674,0.3542971950220419,00353.HK,能源国际投资
20210331,,,-808075752.82,32903702.58,,32903702.58,0.0,,,,00367.HK,庄士机构国际
20220331,540454630.97,-424279070.49,380227440.32,103099646.25,,103099646.25,4325260689.78,5326198688.65,0.8120727262760635,-0.896172983222753,00367.HK,庄士机构国际
20230331,220319687.16,-845901679.72,199356243.89,372647155.03,,372647155.03,2966994722.83,4449688895.57,0.6667870029708968,-0.23567306776833502,00367.HK,庄士机构国际
20240331,275863165.0,-844949020.95,-336428863.95,,,0.0,2215312664.7000003,4193293259.05,0.5282990069723585,0.39816468876636313,00367.HK,庄士机构国际
20250331,194567631.54,-545110144.02,-282166346.46,,,0.0,1617375851.5800002,3234513613.02,0.500036804627911,0.5176318025915279,00367.HK,庄士机构国际
20260331,307263068.2,-314719580.95,,,,0.0,142744760.6,2452658510.0,0.0582000143998848,,00367.HK,庄士机构国际
20210331,131428025.54,61882389.24,186838871.52,9119492.2,,9119492.2,67633839.14,359312218.58,0.18823139220616705,3.019257559616488,01273.HK,香港信贷
20220331,124480302.88,57216755.5,-27456743.55,8750797.9,,8750797.9,20179550.82,357213409.55,0.05649158256802624,-0.47987243090007087,01273.HK,香港信贷
20230331,140918249.34,51548517.85,113844444.27,9445673.9,,9445673.9,26152873.75,298944636.31,0.08748400397082207,2.2084911267725227,01273.HK,香港信贷
20240331,126934224.45,38703339.15,26253688.0,9781674.5,,9781674.5,26449502.8,288627389.0,0.0916389220428419,0.6783313423746282,01273.HK,香港信贷
20250331,129722213.1,42609829.59,156862643.4,9957335.7,,9957335.7,31640149.38,155903823.03,0.2029465908216478,3.681372230524332,01273.HK,香港信贷
20211231,601298000.0,44300000.0,30951000.0,21106000.0,,21106000.0,121980000.0,308401000.0,0.395524009325521,0.6986681715575621,02455.HK,润华服务
20221231,691999000.0,40167000.0,-16551000.0,,,0.0,64664000.0,339580000.0,0.19042346427940396,-0.4120546717454627,02455.HK,润华服务
20231231,768408000.0,41459000.0,53513000.0,,,0.0,195337000.0,374572000.0,0.5214938649979176,1.290745073446055,02455.HK,润华服务
20241231,903691000.0,45558000.0,36097000.0,35985000.0,,35985000.0,166834000.0,381710000.0,0.4370700269838359,0.7923306554282453,02455.HK,润华服务
20251231,930763000.0,46324000.0,8699000.0,13548000.0,,13548000.0,83184000.0,393277000.0,0.21151503901830007,0.18778602884034193,02455.HK,润华服务
20211231,1597132000.0,115428000.0,101654000.0,53174000.0,,53174000.0,383734000.0,1111587000.0,0.34521274538115326,0.8806702013376304,01285.HK,嘉士利集团
20221231,1763996000.0,64624000.0,71584000.0,18373000.0,,18373000.0,320301000.0,1117184000.0,0.28670389121219064,1.107699925724189,01285.HK,嘉士利集团
20231231,1686182000.0,63918000.0,176437000.0,18210000.0,,18210000.0,290086000.0,1176779000.0,0.24650847780254406,2.7603648424543947,01285.HK,嘉士利集团
20241231,1802587000.0,54461000.0,289831000.0,37802000.0,,37802000.0,379129000.0,1254082000.0,0.30231595701078556,5.321808266465911,01285.HK,嘉士利集团
20251231,1627152000.0,108763000.0,202185000.0,58303000.0,,58303000.0,448536000.0,1221040000.0,0.36733931730328245,1.8589501944595128,01285.HK,嘉士利集团
20210831,1041999000.0,606925000.0,741598000.0,,,0.0,399603000.0,2994756000.0,0.1334342430568634,1.2218939737199819,01969.HK,中国春来
20220831,1309197000.0,552260000.0,1160039000.0,,,0.0,630927000.0,3254747000.0,0.19384824688370556,2.1005305472060263,01969.HK,中国春来
20230831,1497962000.0,684393000.0,1074228000.0,30000000.0,,30000000.0,789720000.0,3182144000.0,0.24817230144204663,1.5696069363655092,01969.HK,中国春来
20240831,1631496000.0,778171000.0,1034214000.0,170751000.0,,170751000.0,790900000.0,3369927000.0,0.23469351116507864,1.3290317937831144,01969.HK,中国春来
20250831,1790614000.0,835546000.0,1199166000.0,113840000.0,,113840000.0,832303000.0,3122385000.0,0.26656001742257923,1.435188487527916,01969.HK,中国春来
20211231,5395943000.0,510746000.0,-445071000.0,35460000.0,,35460000.0,1682745000.0,18456618000.0,0.09117298738046158,-0.8714135793525549,03989.HK,首创环境
20221231,4588955000.0,1628662000.0,-231992000.0,3299048000.0,,3299048000.0,1512806000.0,13453912000.0,0.11244357774898484,-0.14244330622314513,03989.HK,首创环境
20231231,4076596000.0,285380000.0,-385218000.0,254776000.0,,254776000.0,661811000.0,13591301000.0,0.048693719607857996,-1.3498423155091457,03989.HK,首创环境
20241231,3666591000.0,234123000.0,297548000.0,41611000.0,,41611000.0,659298000.0,13889067000.0,0.04746884725950275,1.270904609969973,03989.HK,首创环境
20251231,3188555000.0,274503000.0,386705000.0,11960000.0,,11960000.0,2311619000.0,13916186000.0,0.16611009654513098,1.4087459882041362,03989.HK,首创环境
20211031,895950328.0,-22252609.6,-105740294.4,,,0.0,146381487.2,304768547.2,0.4803037864138232,4.751815463477146,01742.HK,HPC HOLDINGS
20221031,1035312913.0,-846965.2,-65369386.4,,,0.0,126146792.8,474208672.4,0.2660153644208216,77.18072289156626,01742.HK,HPC HOLDINGS
20231031,1525541084.0,17922411.2,165283872.8,,,0.0,254052024.8,487908372.0,0.5206961785849413,9.222189523248971,01742.HK,HPC HOLDINGS
20241031,914799444.8,-45720574.0,39906490.4,,,0.0,252241780.8,445022567.6,0.5668067176016176,-0.8728344136711844,01742.HK,HPC HOLDINGS
20251031,1546527493.5,196280848.5,215516251.5,,,0.0,438072376.5,725358199.5,0.6039393734047119,1.0979993878516374,01742.HK,HPC HOLDINGS
20211231,10258579000.0,920641000.0,383738000.0,240697000.0,,240697000.0,4145812000.0,18250489000.0,0.22716169413323664,0.41681610964534493,01599.HK,城建设计
20221231,10433103000.0,959159000.0,1149443000.0,258021000.0,,258021000.0,4240446000.0,16874873000.0,0.25128758006060253,1.198386294660218,01599.HK,城建设计
20231231,10361699000.0,872852000.0,328601000.0,268315000.0,,268315000.0,3309696000.0,17220924000.0,0.19219038420934906,0.37646817558990525,01599.HK,城建设计
20241231,8657832000.0,516907000.0,683877000.0,239336000.0,,239336000.0,3043846000.0,16608520000.0,0.18327015290947057,1.3230174867045716,01599.HK,城建设计
20251231,7527306503.62,515193735.86,307663040.24,338420448.73,,338420448.73,2640047828.05,15969442281.71,0.1653187244412211,0.5971793110535899,01599.HK,城建设计
20211231,1778696000.0,468519000.0,-1731951000.0,,,0.0,3323396000.0,8411329000.0,0.39510950053196114,-3.6966505093710182,01697.HK,山东国信
20221231,1465858018.8,280429396.14,-3725015104.82,113287944.44,,113287944.44,6073325317.049999,3523864401.23,1.7234843982447547,-13.283254737532383,01697.HK,山东国信
20231231,1151516952.54,158633546.72,-1329022139.03,54198066.67,,54198066.67,4791153488.59,3079506350.73,1.5558186744619806,-8.377938755765342,01697.HK,山东国信
20241231,880459136.03,142794885.05,152383531.49,46993563.19,,46993563.19,5188101888.200001,3042611756.04,1.7051475193642138,1.0671497892704105,01697.HK,山东国信
20251231,688161274.21,55112662.94,-221031903.8,42221722.23,,42221722.23,4406085969.53,2436447730.72,1.8084057022753974,-4.010546615042587,01697.HK,山东国信
20210930,128407035.34,114230020.26,42988395.18,34878556.08,,34878556.08,100797760.82,151215385.08,0.6665840302339161,0.3763318528890542,00225.HK,博富临置业
20220930,147921162.0,13381189.8,43663649.88,37867093.92,,37867093.92,57903153.239999995,387587813.16,0.1493936374519005,3.263061845217979,00225.HK,博富临置业
20230930,165193587.86,-166811369.55,68655241.34,38419332.84,,38419332.84,128537939.88,457732196.6,0.28081472274567976,-0.4115741122754903,00225.HK,博富临置业
20240930,150957842.42,-538462416.16,64825174.15,37756143.72,,37756143.72,124738298.17,445230857.01,0.2801654382351095,-0.12038941289959539,00225.HK,博富临置业
20250930,158664055.26,-196905135.54,66852047.52,36212438.72,,36212438.72,125606875.42,469352975.22,0.26761708575752446,-0.33951398645171166,00225.HK,博富临置业
20211231,20029980958.4,840693112.0,5241340899.2,428860633.6,,428860633.6,10301412520.0,59224778177.6,0.17393754501044634,6.234547213942203,01098.HK,路劲
20221231,15185188028.5,-442506306.06,1882922046.46,133871695.09,,133871695.09,7379888561.85,51132463080.3,0.14432882981327136,-4.255130425654753,01098.HK,路劲
20231231,11651452690.22,-3590067558.7,2317640431.82,,,0.0,4966264125.34,41639584696.78,0.11926785921388026,-0.6455701442730625,01098.HK,路劲
20241231,4902053858.64,-3817016494.8,1896653083.32,,,0.0,3957497688.84,33905061774.24,0.11672291633595495,-0.4968941281505724,01098.HK,路劲
20251231,4607681088.68,-5402617655.76,-444909010.82,20322450.0,,20322450.0,2317420457.04,27204522144.92,0.08518511902892367,0.08235063799964824,01098.HK,路劲
20211231,419616848.0,69225374.4,-73452366.4,24653910.4,,24653910.4,359413689.6,414026916.8,0.8680925684201796,-1.0610613093339947,00366.HK,陆氏集团(越南)
20221231,440270451.25,47784585.38,95881815.26,22446981.83,,22446981.83,396977227.43,382949315.35,1.036631249927106,2.0065427898455903,00366.HK,陆氏集团(越南)
20231231,387235055.76,-89027959.02,107964332.14,18218646.88,,18218646.88,421726695.18,333329465.28,1.2651947670625083,-1.2127014179415927,00366.HK,陆氏集团(越南)
20241231,345177705.84,17728109.76,105258336.6,18615256.08,78713.4,18693969.479999997,508561721.16,326038311.12,1.5598219712677306,5.937369410781445,00366.HK,陆氏集团(越南)
20251231,310875678.92,16324798.28,79514972.7,18152915.56,474190.5,18627106.06,556187521.26,307783053.64,1.8070764932709633,4.870808896757774,00366.HK,陆氏集团(越南)
20090331,,,-21322193.22,,,0.0,63982456.2,53581558.44,1.1941133864489366,,00439.HK,瀚源控股
20100331,146765556.94,18879491.06,,,,0.0,0.0,,,,00439.HK,瀚源控股
20110331,,-3681474.75,-4432761.75,,,0.0,50600695.5,2151106.5,23.523101018010962,1.204072294669412,00439.HK,瀚源控股
20120331,,-3882917.7,-3313044.81,,,0.0,37905058.8,3432207.42,11.043930089749646,0.8532359081419624,00439.HK,瀚源控股
20130331,65556917.46,1802496.24,6118150.32,,,0.0,54717712.92,70378917.93,0.7774730633742211,3.394265232974911,00439.HK,瀚源控股
20140331,89958040.65,-30062939.4,6630691.05,,,0.0,35151148.2,17883277.5,1.965587583148559,-0.22056030389363723,00439.HK,瀚源控股
20211231,806644160.0,-404221440.0,142507680.0,,,0.0,3197797120.0,13624976960.0,0.23470110293676416,-0.35254854368932037,00078.HK,REGAL INT'L
20221231,1635666697.0,-320058641.0,187140065.0,,,0.0,3002905759.0,15057316428.0,0.19943166987019767,-0.5847055540050238,00078.HK,REGAL INT'L
20231231,1624127484.0,-1623855618.0,503948942.0,,,0.0,1836907940.0,15775659004.0,0.11643937914316242,-0.31034097884926615,00078.HK,REGAL INT'L
20241231,1690763832.0,-2405666712.0,396900744.0,463020.0,,463020.0,488856516.0,15519319152.0,0.031499868725684416,-0.1649857571791516,00078.HK,REGAL INT'L
