tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags
B+,86.41616855228335,01861.HK,保宝龙科技,补充宽筛,,701751750.0,417480.0,1.86,11.93,1.1490820855451411,0.0282311052020889,0.016349946629987,4,0.2159676295074721,同比增长,稳定,1.4411724755743471,0.5030687362926946,73.58268315703071,一次性占比高
B+,86.04392267125195,00806.HK,惠理集团,原始初筛,,3781289350.0,2182400.0,0.89,5.66,3.735655550533167,0.2790098461097667,0.0043633581598297,4,0.027358176900335183,同比增长,同比增长,0.6442197975460691,0.1431051163849525,65.56420524642188,现金流覆盖弱
B+,85.80136962089024,01061.HK,亿胜生物科技,原始初筛,,1490870730.0,685050.0,0.62,4.69,0.7276238007765641,-0.1778322710380128,0.0448535474836238,4,0.23172847464321236,稳定,稳定,1.273206771338684,0.038233919760283216,73.46913881367009,非严格净现金
B+,85.78243416946779,03306.HK,江南布衣,补充宽筛,,9401814550.0,11052547.0,3.14,8.72,0.6096380492652359,-0.1067939592575775,0.04689956365923,4,0.6538940075422901,稳定,稳定,1.4345290636977537,0.12226933064029386,78.07626453184304,非严格净现金
B+,85.55430284810896,01767.HK,TS WONDERS,原始初筛,,320000000.0,72100.0,0.6,17.86,6.548893302633829,1.1164967047812502,0.00640718528125,2,0.1266994900503501,同比下滑,稳定,1.1649595408014501,0.1213563804360478,97.4192912602378,利润趋势弱
B+,84.81334796077262,01051.HK,国际资源,原始初筛,,3714708011.0,74740.0,0.29,4.84,19.110912247896355,1.2828464222460256,0.013125873004181,4,0.07030434474161608,同比增长,同比下滑,2.5905526067972726,0.9046731055730661,85.31098026603223,一次性占比高
B+,84.52153109695946,00315.HK,数码通电讯,原始初筛,,5152453493.0,2261357.0,0.96,10.29,0.4086206653519471,-0.617778781464879,0.0337743344945122,4,0.6922374921404832,稳定,稳定,4.233837881921419,,64.24885916785232,非严格净现金
B+,84.35068313616767,01650.HK,HYGIEIA GROUP,补充宽筛,,276000000.0,30824.0,1.72,17.13,1.2295284266196562,0.0515007043478261,0.0791101449275362,4,1.5003750937734435,同比增长,稳定,0.8648480111503151,0.13878469617404351,91.79209230845026,派息透支
B+,84.24636163103025,02603.HK,吉宏股份,补充宽筛,,6512877582.0,14131290.0,2.09,20.08,0.8710019783940138,-0.0311211012625478,0.0353924969566547,3,0.5394679805802798,同比增长,同比增长,1.8241458844264056,0.2471932435556583,73.29846349467708,非严格净现金
B+,83.82376983352422,06936.HK,顺丰控股,补充宽筛,,153325771231.0,50812108.0,1.29,12.03,0.3524740841913996,-0.448268907752304,0.0434090430236448,4,0.45084173951464107,稳定,稳定,3.5304283498099753,0.18469651034935364,70.24102012668966,非严格净现金
B+,83.69165353462823,00762.HK,中国联通,补充宽筛,,208679208033.0,85637531.0,0.51,9.42,0.2283272691974252,-1.1047482984674897,0.064558420203845,4,0.6471944657955419,稳定,稳定,5.035255868058409,0.10626441199077633,63.70697613747987,非严格净现金
B+,83.30491062318082,02269.HK,药明生物,补充宽筛,,124694469852.0,377555040.0,2.38,22.95,1.476229742467999,0.0407024305570564,0.0126476499067829,0,,同比增长,同比增长,1.3682728322806963,0.15350740565604318,80.22105329684744,无明显硬伤
B+,83.15479428752816,03600.HK,现代牙科,原始初筛,,5375387500.0,1874840.0,1.63,9.0,0.6162329398834755,-0.0802641731075201,0.0369419754575832,4,0.31713045167947573,同比增长,稳定,1.288009909369716,0.08998914521954128,78.01668513375425,非严格净现金
B+,83.15314972792578,02683.HK,华新手袋国际控股,原始初筛,,453574860.0,152440.0,1.42,5.3,1.1716243489783025,0.0563136181313046,0.0,0,,同比增长,同比增长,1.6917777115401276,0.07730719820977167,69.67970128380678,无明显硬伤
B+,82.97633451532833,00297.HK,中化化肥,原始初筛,,9272281568.0,18278260.0,0.75,6.65,0.3481981819010452,-0.8529601848260008,0.0566569291654194,4,0.4171419678142447,同比增长,稳定,2.082749038379823,0.17018970490964977,61.0549534665078,非严格净现金
B+,82.78368011704032,02601.HK,中国太保,补充宽筛,,278412681708.0,221271655.0,0.77,4.63,0.0889860073302561,-9.196578202875834,0.0548717820836285,4,0.28552471731613865,同比增长,稳定,4.0308584263302665,,60.602793256378895,非严格净现金
B+,82.75316134263156,00752.HK,PICO FAR EAST,原始初筛,,2886614391.0,342840.0,1.12,6.62,0.6108882723055632,-0.4545067279996111,0.0593013628261926,4,0.4303439228673388,同比增长,稳定,1.586560697571921,0.29549019787720054,71.82356312965454,非严格净现金
B+,82.47575072041309,01471.HK,众淼控股,补充宽筛,,1397836440.0,17820.0,2.0,24.42,1.9004841148749452,0.1904192739459561,0.0152099340034374,1,0.41123791102514506,稳定,同比增长,0.896235064502751,0.17912959381044488,95.68140602225336,无明显硬伤
B+,82.46435182377536,02190.HK,归创通桥,原始初筛,,5944515722.0,4035260.0,1.69,21.97,5.036898726998281,0.2334957236067345,0.0255129277291193,1,0.13376028154028727,同比增长,同比增长,0.7162906422973085,0.1202889061668781,83.5456637246549,无明显硬伤
B+,82.3271706459203,03808.HK,中国重汽,补充宽筛,,119661451312.0,262667289.0,2.4,15.4,0.4475182404634931,-0.46131009940763,0.0308205688595902,4,0.5254131357486633,同比增长,同比增长,2.865468291097258,0.15547270149187178,64.74292303712124,非严格净现金
B+,81.73966509480282,02377.HK,博奇环保,补充宽筛,公用/基建,752279158.0,48070.0,0.21,2.83,0.3638686076135523,-1.5639845760554754,0.2781042087570369,4,0.14939658586405985,稳定,稳定,1.0530748457668277,0.18645601017154054,78.22238347548728,非严格净现金
B+,81.57483446205907,01538.HK,中奥到家,原始初筛,,666549000.0,232820.0,0.54,6.13,0.7519381414566343,-0.3124616494811334,0.0476349075611845,4,0.32337933492896065,稳定,稳定,1.1827202455487966,0.16467892244232826,74.01537212812764,非严格净现金
B+,81.50117653550983,00168.HK,青岛啤酒股份,原始初筛,,61088657518.0,65256863.0,1.66,11.6,0.6236637928006512,-0.1270255932161144,0.0499981501819717,4,0.6657045653089316,稳定,稳定,1.0382324721559082,0.1636270743785045,71.70350944218329,非严格净现金
B+,81.33760492005024,00241.HK,阿里健康,补充宽筛,,52569728136.0,140042238.0,2.6,23.97,1.941248228792294,0.0937589783087479,0.0,0,,同比增长,同比增长,1.5812201008046052,0.40646235006462034,83.12395887441774,一次性偏高
B+,81.14827067541638,00966.HK,中国太平,补充宽筛,,72383533355.0,166320231.0,0.76,2.67,0.0687484094796209,-21.169957637141103,0.0481740154526337,4,0.14267335060923095,同比增长,同比增长,14.77571264168535,,63.6896760064233,非严格净现金
B+,81.05636064532774,02099.HK,中国黄金国际,补充宽筛,,55299718544.0,174186119.0,3.0,11.51,0.6917898713988792,-0.0399389125397209,0.0041883218160633,4,0.07056722324658053,同比增长,同比增长,2.0897355561948148,,65.90858741464034,非严格净现金
B+,80.89300298919937,09919.HK,艾德韦宣集团,原始初筛,,580898760.0,250020.0,1.53,6.9,0.9952714413087688,-0.0024376020358521,0.1219317459035374,4,0.9319614215602426,稳定,同比下滑,1.4243987889871812,0.30403547321745766,93.22745863237472,非严格净现金
B+,80.88506619767756,02306.HK,乐华娱乐,原始初筛,,1578062100.0,68400.0,1.01,22.21,1.764497020832427,0.2784757329892151,0.043875966604863,1,,同比增长,同比增长,1.152707572689916,0.19070253085650168,83.12881822515023,回购多于现金分红
B+,80.67630406703621,00690.HK,联康生物科技集团,补充宽筛,,507554392.0,36420.0,1.23,5.44,1.013605033742405,0.0040324673616458,0.0294338085444052,1,0.1772263117854426,稳定,稳定,1.1038671788141168,0.0903168429286273,80.62999118791105,无明显硬伤
B+,80.60430423083466,06806.HK,申万宏源,原始初筛,,65855054193.0,18915064.0,0.51,5.96,0.7457212210991923,-2.3220048296202616,0.046244985101291,4,0.32033171400364313,同比增长,同比增长,6.3412324457373295,0.024334648192858778,54.00446173185847,非严格净现金
B+,80.50937421661664,06690.HK,海尔智家,补充宽筛,,186989935221.0,194988588.0,1.32,8.92,0.3552332497144001,-0.5855555801470931,0.0685277524956376,4,0.5922364854498031,稳定,稳定,1.4304473942103848,0.26625070321689764,67.0168648481852,非严格净现金
B+,80.50286481764654,02566.HK,九源基因,补充宽筛,,1403096408.0,34500.0,0.78,9.16,1.3855222654137804,0.129068821620132,0.0097883509085285,2,0.09922908523412834,稳定,稳定,1.0088543952545415,0.1869992124675775,88.87245520132606,无明显硬伤
B+,80.30352578824791,01999.HK,敏华控股,原始初筛,,12254742912.0,16556874.0,0.86,6.76,0.4610598122704877,-0.2797504380441139,0.0351554216529614,4,0.4119178266342405,稳定,稳定,1.5441936768878668,0.1710717210002287,64.47477777724369,非严格净现金
B+,80.22390717130219,03899.HK,中集安瑞科,原始初筛,,16259269973.0,16456363.0,1.16,12.94,0.4217535294521523,-0.6542116600353961,0.0403048231001902,4,0.5772717743086325,稳定,稳定,1.9579620178450816,0.22975844202062343,59.23472005100845,非严格净现金
B,116.0626548290068,00517.HK,中远海运国际,原始初筛,,8575932860.0,17586239.0,1.08,11.12,3.8701563155541945,0.3739423266986725,0.0849665368858776,4,1.0462737204693773,稳定,稳定,0.37267903905713745,0.18619077015656285,114.09719900796534,派息偏激进；现金流覆盖弱
B,106.38877597486709,06929.HK,业聚医疗,原始初筛,医药,3278754615.0,93790.0,1.02,10.06,5.649660303272971,0.3858583355436619,0.05757444632678,2,0.6336428077042411,稳定,稳定,0.6436143122734461,0.02601494069070861,109.2123778645176,现金流覆盖弱；回购多于现金分红
B,102.1337326809498,01502.HK,金融街物业,原始初筛,"金融口径,地产链",747000000.0,220830.0,0.5,6.29,1.7763652805128247,1.0091044176706827,0.0974551539491298,4,0.6781462505822077,稳定,稳定,1.4391632391331826,-0.15507219375873313,128.21916565627254,金融口径另看；地产链折价
B,101.70462824015725,02192.HK,医脉通,原始初筛,,4847747519.0,8830740.0,0.9,13.1,16.183155074399,0.7200754549032445,0.0394277959507734,4,0.57167981192854,稳定,稳定,0.4561083785863248,0.5786966001776629,103.62431942381626,一次性占比高；现金流覆盖弱
B,101.03486299503327,02291.HK,心泰医疗,原始初筛,医药,2971647474.0,759760.0,1.32,11.2,18.656702996303657,0.3682374018332162,0.0723453909055431,2,0.8967874842217716,稳定,稳定,-0.09852316154343368,0.07106804647810822,105.12080458109986,现金流覆盖弱；回购多于现金分红
B,100.4707738417937,06186.HK,中国飞鹤,原始初筛,消费,26158764171.0,43186401.0,0.97,12.18,2.042507267036138,0.3155271000588891,0.124912972900397,4,1.1585040769122095,同比下滑,稳定,1.2013545452650372,0.3380954885333944,116.76541626384832,派息偏激进；利润趋势弱
B,99.82604522293872,00135.HK,昆仑能源,原始初筛,,57407855324.0,67581013.0,0.77,9.7,0.8604799197561822,-0.1259932104966855,0.0990108403792562,4,1.0632248410026188,稳定,稳定,2.451198522604532,0.3445566778900112,95.1906728822552,派息偏激进；非严格净现金
B,98.72580111000849,03686.HK,祈福生活服务,原始初筛,地产链,721182500.0,192400.0,1.1,2.29,2.2352414816210238,0.2182124496919989,0.1455137915853476,4,0.3686974974440412,同比增长,稳定,1.0346620159324167,0.7311306999638125,117.01035896375332,一次性占比高；地产链折价
B,96.33662510569874,02651.HK,大众口腔,原始初筛,,592548504.0,332691.0,1.67,19.0,2.0323504537733905,0.2451461762529401,0.0546368774563643,4,1.1490683229813665,同比下滑,稳定,2.86999888892392,0.19971606033717834,107.24214488427508,派息偏激进；利润趋势弱
B,96.3056040612584,00050.HK,香港小轮(集团),原始初筛,,1706551900.0,52600.0,0.23,5.09,6.183159892567284,0.9366156827694488,0.0471406694165,4,0.2655844659267785,同比增长,稳定,0.037851051756568124,0.40045502525598903,89.7723610177128,一次性偏高；现金流覆盖弱
B,95.24946268294266,01666.HK,同仁堂科技,原始初筛,医药,4136932320.0,1192890.0,0.51,9.43,1.4026470502887325,0.335408436171854,0.1149581291675567,4,1.2001049770741175,同比下滑,稳定,1.5383413502051795,-0.00885239365393399,118.687654817591,派息透支；利润趋势弱
B,94.33214954607963,00393.HK,旭日企业,补充宽筛,,1995000000.0,375960.0,0.67,26.54,1.6704193923257806,0.2225325818746867,0.0764676465062656,4,2.1742178354794084,同比增长,稳定,2.1938626869911837,0.8217915292114505,106.35731181531476,一次性占比高；派息透支
B,94.0025750461397,01045.HK,亚太卫星,原始初筛,,2275002625.0,5051622.0,0.37,16.09,3.5070598017301777,0.7757189816605158,0.0325801996118575,4,0.5803864433631323,同比下滑,稳定,2.470358677380255,0.6782844856851873,103.07516124469528,一次性占比高；利润趋势弱
B,93.50458744681956,00046.HK,科联系统,原始初筛,,302974636.0,140220.0,0.61,16.43,2.1512754328300927,0.5544744486135796,0.0796808091882648,4,1.449143352851876,同比下滑,稳定,1.573189791123765,0.11418347430058558,117.90511662294772,派息透支；利润趋势弱
B,92.4020255979122,02391.HK,涂鸦智能-W,补充宽筛,,9691238732.0,48580.0,1.23,19.84,8.666060104268075,0.6110930863404511,0.0506763198370459,2,1.2065641734323718,同比增长,稳定,4.33977132649207,0.17534980134738296,95.07535855764309,派息透支；回购多于现金分红
B,91.7432297257062,03662.HK,星悦康旅,原始初筛,,232400000.0,86250.0,0.17,4.07,1.946527840470244,4.060335628227194,0.08368330464716,3,0.3771331058020478,同比下滑,稳定,0.4760679979569043,-0.12835479367049332,116.28288640545452,现金流覆盖弱；利润趋势弱
B,91.73930943947983,00506.HK,中国食品,原始初筛,消费,8951114867.0,12008492.0,1.17,9.38,0.5814653912501567,-0.3658407973371838,0.1761845338186966,4,1.8295899615762998,稳定,稳定,2.925651700668582,0.257000259870436,95.39218729556237,派息透支；非严格净现金
B,90.96437981625172,06626.HK,越秀服务,原始初筛,,2433583727.0,167147.0,0.63,8.03,1.0613857106695164,0.0838043901006082,0.1114434638064951,4,0.9031787789104462,同比下滑,稳定,1.5485790790290257,0.38036829990134824,101.5778957179415,一次性偏高；利润趋势弱
B,90.42914370292965,03978.HK,卓越教育集团,补充宽筛,教育,2567079630.0,2638290.0,2.78,7.69,0.8485373931438678,-0.0850674819152376,0.0726712945792024,2,0.5624941950721138,同比增长,同比增长,2.218785701836279,0.02255297411333873,94.18548783653938,非严格净现金；回购多于现金分红
B,90.21532113219185,01836.HK,九兴控股,原始初筛,,10380849450.0,11467315.0,1.21,9.67,1.1325115515656432,0.0295733888713702,0.1145526169248124,4,1.2260792683368724,同比下滑,稳定,1.6533537825199565,0.03980085080478596,107.17009004212856,派息透支；利润趋势弱
B,90.07583122654592,02469.HK,粉笔,原始初筛,教育,982888423.0,791380.0,0.68,4.48,2.2634591426651536,0.6944145276599722,0.1549463768584849,0,,同比下滑,稳定,1.378611167500291,0.1437317666535437,120.5243590609741,利润趋势弱；回购多于现金分红
B,89.36649254225041,06100.HK,同道猎聘,原始初筛,,1095644228.0,498462.0,0.34,9.65,1.2306505912979266,0.2702574361574604,0.1384308848839205,4,0.7161793372319688,同比下滑,稳定,7.64606404603057,0.8900584795321638,114.2431030091198,一次性占比高；利润趋势弱
B,89.34170716194573,02180.HK,万宝盛华,原始初筛,,1099776500.0,143067.0,0.94,6.33,0.663065351904312,-0.3868449634994019,0.3280048264351893,4,2.278187344288618,同比增长,稳定,1.3377458425285964,0.08508292925366857,97.40720799304924,派息透支；非严格净现金
B,87.35808643408728,03337.HK,安东油田服务,原始初筛,,2521429215.0,3509500.0,0.6,6.1,0.3370748559636657,-2.0577603246339797,0.0969842811946636,2,0.19697660082017743,同比增长,同比增长,4.283116074409113,0.03068428529309282,76.45212070244347,非严格净现金；回购多于现金分红
B,87.04404168766123,01451.HK,万成集团股份,原始初筛,,214620000.0,117220.0,1.13,8.1,2.15416158573034,0.4062890784642623,0.1701901817165222,3,1.5256922960839054,同比下滑,同比下滑,1.8347858217175887,-0.022787293442994037,139.4505662106965,派息透支；利润趋势弱
B,85.47872857785833,01995.HK,永升服务,原始初筛,,2876728640.0,2503680.0,0.5,5.94,0.6913095688251799,-0.4296425400763556,0.1088625446437659,4,0.7082631346739848,稳定,稳定,0.6432412491509976,0.05170431295991076,81.29739491389336,非严格净现金；现金流覆盖弱
B,83.66784501209928,06198.HK,青岛港,原始初筛,,45113145000.0,27879663.0,0.85,7.68,0.8799760123147408,-0.0437980489943673,0.0601899819221204,4,0.5151012507802483,稳定,稳定,1.1656981290170807,0.3560345413414663,78.38321246330086,一次性偏高；非严格净现金
B,83.23417121102865,00085.HK,中电华大科技,原始初筛,,2212560480.0,1155960.0,0.86,9.4,1.3813809056829938,0.1906703472621005,0.0745776022176804,4,0.7762198541783512,同比下滑,稳定,1.2157813138723852,0.3767484151668112,91.43791623658188,一次性偏高；利润趋势弱
B,82.57097397104961,00639.HK,首钢资源,原始初筛,,12167647190.0,18399770.0,0.74,19.24,2.10112289272008,0.3110189589644076,0.1546532216915799,4,3.2939135081636493,同比下滑,高点回落,1.714440027932719,0.22239086544010347,118.2584092288906,派息透支；利润趋势弱
B,81.97033791656888,02510.HK,德翔海运,原始初筛,,12920640560.0,6165247.0,0.78,5.05,1.435840583694743,0.0801999632129694,0.1079220909462402,4,0.6031815044648693,高点回落,高点回落,2.587056979439853,0.3664202906041636,100.84166815530766,一次性偏高；利润趋势弱
B,80.11501984909013,01278.HK,中国新城镇,补充宽筛,,680837249.0,35000.0,0.15,8.39,1.2255804382941826,1.505547767114017,0.0713680105948492,3,0.6629374445732997,同比增长,同比增长,-3.590956775345302,0.3813902721877345,95.89416780149725,一次性偏高；现金流覆盖弱
B,79.91680491867395,01766.HK,中国中车,补充宽筛,,146364206849.0,93854507.0,0.74,9.69,0.2026753751959233,-1.8232689244530504,0.0838396235266712,4,0.9309692766452355,稳定,稳定,1.8343182473773156,0.3860226242061025,63.68515503747277,一次性偏高；非严格净现金
B,79.85823743393149,00831.HK,利亚零售,原始初筛,,262015886.0,198990.0,0.4,7.75,0.3886350044570822,-1.1206350172218185,0.0535969966340132,4,0.4599183576879844,同比增长,稳定,5.901358610026238,0.22919008460036677,56.24341449889183,非严格净现金
B,79.68991447045606,03393.HK,威胜控股,补充宽筛,,22967517663.0,88120270.0,3.17,19.6,0.3253592719356826,-0.2722184039101483,0.0216672958437162,4,0.4702536083292543,同比增长,同比增长,2.0452259088302243,0.22534457961570373,63.93876359542045,非严格净现金
B,79.54125496085591,08281.HK,中国金典集团,补充宽筛,,240000000.0,13408.0,0.8,21.22,1.4211135801696348,0.112125,0.0,2,,同比增长,稳定,2.9317996239539017,0.5885865309318715,75.18690761809748,一次性占比高
B,79.2702936947209,01316.HK,耐世特,原始初筛,,10240083115.0,23359570.0,0.62,12.9,0.3231703457306515,-0.748604367397266,0.0259939937020716,4,0.3712599505901729,同比增长,稳定,6.815988333559622,0.07035018234579035,61.0067837715129,非严格净现金
B,79.219113903121,09899.HK,网易云音乐,原始初筛,,22610519720.0,37773435.0,1.64,7.43,3.3894458742975817,0.3796029948134248,8.412013627079952e-05,0,,同比增长,稳定,-1.5843987152356105,0.07251920340876425,80.9388641631933,现金流覆盖弱
B,78.63931108095018,02869.HK,绿城服务,原始初筛,地产链,13244754022.0,5614266.0,1.51,13.59,0.6109098436475631,-0.281985908820678,0.0562956472246668,4,0.7095328767683562,稳定,稳定,1.814056388496855,0.08880522065539947,79.62246785715654,非严格净现金；地产链折价
B,78.49328244982051,01585.HK,雅迪控股,补充宽筛,,31655622980.0,47803430.0,2.73,9.82,0.5868454868151615,-0.2549589690621214,0.0410524222132999,4,0.42951931679823874,同比增长,同比增长,1.2681698479219359,0.24386923273749522,73.96247014949552,非严格净现金
B,78.29431222172477,00316.HK,东方海外国际,补充宽筛,,80829691553.0,46037644.0,0.77,6.86,1.476883665453233,0.1764789455697306,0.1172507098358245,4,0.8908973539841544,同比下滑,高点回落,1.0354513927798723,0.24705530223993266,104.14097729377876,利润趋势弱
B,78.18681508821766,06168.HK,周六福,原始初筛,消费,6897040702.0,10101800.0,1.5,8.09,0.8344497714188794,-0.0366534012082447,0.057301097249636,3,0.51305991463022,稳定,稳定,0.36349282717611325,0.06197357898781767,73.30818498661753,非严格净现金；现金流覆盖弱
B,78.088983239789,01104.HK,亚太资源,原始初筛,,3230829808.0,10485196.0,0.35,1.34,5.74823340320668,1.1810208224190062,0.0454007278306007,2,0.08730847392019613,稳定,同比增长,0.7171304763086027,0.8582131759190564,78.65769104101764,一次性占比高；回购多于现金分红
B,78.03918347204264,00914.HK,海螺水泥,补充宽筛,公用/基建,92843781184.0,87338357.0,0.42,10.24,2.02646001089714,0.5781658966540524,0.0594063913561342,4,0.6516087210319575,高点回落,高点回落,1.6045908931025903,0.3213395732295645,110.43931024867896,利润趋势弱
B,77.6544680788112,02549.HK,卡罗特,原始初筛,,2236252466.0,295370.0,1.44,7.83,2.1099422471658333,0.2436460141616228,0.0403572500744645,3,0.27777863975237194,同比下滑,稳定,0.7459874943486122,-0.02608162727011784,93.6715164627188,利润趋势弱
B,77.58571569322808,01880.HK,中国中免,补充宽筛,,106071518676.0,58329662.0,1.62,23.09,2.437786128901465,0.1878345839766695,0.0284274048079812,4,0.8275018146740928,同比下滑,稳定,1.2647068537708273,0.3498189442370204,89.50049259623253,利润趋势弱
B,77.36547327196197,03828.HK,明辉国际,补充宽筛,,565382277.0,17100.0,0.41,5.61,0.6200343145636921,-0.4188889935437434,0.1155659408828621,4,0.7181218047351963,同比下滑,稳定,1.6863888541351733,0.07701394748597806,96.30221295911556,非严格净现金；利润趋势弱
B,77.14100730286998,09699.HK,顺丰同城,补充宽筛,,6902623038.0,9836595.0,1.9,22.45,1.210326101106828,0.0667068152882087,0.0106072719887677,0,,同比增长,同比增长,2.5457268683190044,0.16101224983616474,65.47469100509763,无明显硬伤
B,76.42507103804422,02096.HK,先声药业,补充宽筛,医药,23524699341.0,12093826.0,2.28,15.81,0.6736183457750201,-0.0736854050661084,0.0197684991956301,4,0.29073190040535474,同比增长,同比增长,1.2653886297217736,0.23772626353414564,68.61405468643943,非严格净现金
B,76.39220991894545,01397.HK,碧瑶绿色集团,原始初筛,,402550000.0,65960.0,0.82,4.14,0.4819942466823719,-0.5890843246801639,0.0353838762886597,4,0.16211104143751479,同比增长,稳定,2.660436041016041,0.24351607232804612,67.4129708624001,非严格净现金
B,76.38454370882224,02481.HK,双良睿能,补充宽筛,,747968000.0,29870.0,0.52,3.97,0.1905495344069431,-4.864274942243519,0.0661284974758278,3,0.2905871432432115,稳定,稳定,3.8649329138593522,0.12218736414160997,65.97290937518407,非严格净现金
B,76.3021356999864,00038.HK,第一拖拉机股份,原始初筛,,7236275571.0,27854540.0,0.78,7.52,0.2783782369286626,-0.6847679766312758,0.0581440887431344,4,0.5181905977957465,稳定,稳定,2.19876819445093,0.5394959069372599,55.25323735496288,一次性占比高；非严格净现金
B,75.97907180954613,02507.HK,西锐,补充宽筛,,12743730643.0,9428488.0,1.85,11.79,0.7837162490456029,-0.0687451466561886,0.0201861651353485,2,0.26353346102334424,稳定,稳定,1.2913440030047703,0.04352741254914386,70.30040183168273,非严格净现金
B,75.66535225797026,09658.HK,特海国际,补充宽筛,,6483481030.0,2799870.0,2.09,29.12,1.5356298995875668,0.2056999217903164,0.0,0,,同比增长,稳定,2.856721304297424,0.5307584616651569,75.56343540123937,一次性占比高
B,75.63031340354664,00576.HK,浙江沪杭甬,原始初筛,,38342027977.0,18367150.0,0.65,6.64,0.4266681057173191,-2.9960550878766576,0.1027763581614372,4,0.7400347570816521,稳定,稳定,1.4568349370093505,0.680099073081891,60.85346507811021,一次性占比高；非严格净现金
B,75.43908528481856,09961.HK,携程集团-S,补充宽筛,,252145471855.0,389679728.0,1.33,6.84,0.758068089505945,-0.0909474988041323,0.0230779476513712,1,0.0427404337117799,同比增长,同比增长,1.4206867073510652,,70.56848686924572,非严格净现金
B,75.3196311921671,02550.HK,宜搜科技,原始初筛,,845066099.0,1342485.0,0.81,23.47,3.122908507426448,0.4759414683371413,0.0,2,,稳定,同比增长,10.9207905992076,0.7927174314183787,52.131545761062576,一次性占比高
B,74.83921130093381,03878.HK,VICON HOLDINGS,补充宽筛,,109828400.0,13282.0,0.4,27.62,4.7232962920966095,1.091826268433301,0.0,0,,稳定,同比下滑,7.1343149522656315,0.36722960833632773,95.06246499489689,一次性偏高
B,74.81051142421687,01057.HK,浙江世宝,原始初筛,,3216492621.0,18757660.0,1.34,16.54,0.282246923574008,-0.3865051795155353,0.0159748609850767,4,0.28464378252801054,同比增长,同比增长,2.0883852926864543,0.3225855266334871,58.19864498325301,非严格净现金
B,74.80447438343832,01368.HK,特步国际,原始初筛,,11055925083.0,12442741.0,0.98,7.28,0.5840656847092739,-0.251923107210874,0.0551723166917917,4,0.4447316252676675,稳定,稳定,0.8812110103253868,0.37721999079887225,66.89620445745122,一次性偏高；非严格净现金
B,74.58068290205286,00950.HK,李氏大药厂,原始初筛,,635942170.0,173455.0,0.31,6.92,0.2237716083728247,-1.7238498643359348,0.0393064254568933,4,0.3010180773999869,稳定,稳定,4.585913296476995,0.2662228893384672,57.010996597214906,非严格净现金
B,73.95298428280734,01066.HK,威高股份,原始初筛,,14346118198.0,33111352.0,0.54,8.04,0.9241418983213436,-0.0540852228659436,0.0830674879122447,4,0.6402497193293678,同比下滑,稳定,1.290055020863944,0.18521346474714834,87.83370049607123,非严格净现金；利润趋势弱
B,73.53780418706125,03382.HK,天津港发展,原始初筛,,3571640000.0,4108160.0,0.25,5.36,0.6968941917720496,-0.7306223467650713,0.2248999187544097,4,1.3338477759729792,稳定,同比下滑,5.393960666325922,0.2332329945211109,95.0531182812162,派息透支；非严格净现金
B,73.4944013437194,02669.HK,中海物业,原始初筛,地产链,11296823982.0,23174597.0,1.74,7.47,0.8922114111601747,-0.06706044116533,0.0529446153142691,4,0.4376025677889403,稳定,稳定,0.9473410402291149,0.09517778660632041,78.0224529736736,非严格净现金；地产链折价
B,73.49040806297083,06680.HK,金力永磁,补充宽筛,,26053661285.0,73682190.0,3.02,31.56,0.4473992662203492,-0.1621180974833572,0.0212696785276411,4,0.5837895599108286,同比增长,稳定,1.3448666299187515,0.29980003032849734,52.27286733977384,非严格净现金
B,72.8993082996763,03898.HK,时代电气,补充宽筛,,53827250311.0,165501892.0,1.11,11.75,0.2566514718861662,-0.3612592523609951,0.0377092007351748,4,0.49548701548134927,稳定,同比增长,0.8961051086978777,0.1271993727509225,59.77443323789932,非严格净现金
B,72.69503679883306,00816.HK,金茂服务,原始初筛,,2016341470.0,9849445.0,1.17,5.87,0.5382759261082865,-0.6929629831002782,0.1019078380607824,4,0.6620112181810567,同比下滑,同比增长,1.4088506392336444,0.05408052476086459,84.00326342052001,非严格净现金；利润趋势弱
B,72.0001074081855,01336.HK,新华保险,补充宽筛,金融口径,161124581890.0,497124608.0,1.15,3.91,0.1884254541346133,-9.00557185613436,0.0749668353414027,4,0.3329015544041451,同比增长,同比增长,5.3383249184852355,,69.69332614018832,非严格净现金；金融口径另看
B,71.95388154153719,00917.HK,趣致集团,原始初筛,,2484749299.0,41537701.0,1.11,7.85,2.5507802118531457,0.443844375142331,0.0072695462706316,0,,稳定,同比增长,0.8976281205770693,0.2939266040918604,77.08491327269746,无明显硬伤
B,71.78031562815539,01568.HK,承达集团,原始初筛,,1264521800.0,315560.0,0.35,4.73,1.1519253573151798,0.3740152039608965,0.3083123495696159,4,1.6149672997201396,同比下滑,同比下滑,1.155360132925575,0.14222002723776173,106.12117800833704,派息透支；利润趋势弱
B,71.60215382548866,01908.HK,建发国际集团,原始初筛,,28965192927.0,51475649.0,0.87,7.17,0.3721128036818374,-5.898370103405871,0.0846602336183362,4,0.6717279559303508,同比下滑,稳定,3.08909807660232,-0.0027948945169061945,70.18527336737982,非严格净现金；利润趋势弱
