year,date_text,title,url,codes,kind
2020,12 Feb 2020,Announcement – In relation to the matter of Nickel Resources International Holdings Company Limited (Incorporated in the Cayman Islands with limited liability) (Stock Code: 2889) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/200212news?sc_lang=en,02889,cancellation
2020,04 Feb 2020,Joint Statement in relation to Results Announcements in light of Travel Restrictions related to the Severe Respiratory Disease associated with a Novel Infectious Agent,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/200204news?sc_lang=en,,other
2020,31 Jan 2020,Exchange Publishes Consultation Paper on Corporate WVR Beneficiaries,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/200131news?sc_lang=en,,other
2020,31 Jan 2020,Exchange Publishes Results of Latest Review of Issuers’ Annual Report Disclosure,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/2001312news?sc_lang=en,,other
2020,31 Jan 2020,Announcement – In relation to the matter of Ding He Mining Holdings Limited (in liquidation) (Incorporated in Hong Kong with limited liability) (Stock Code: 705) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/2001313news?sc_lang=en,00705,cancellation
2020,31 Jan 2020,Announcement – In relation to the matter of Midas Holdings Limited (In Liquidation in Singapore) (Incorporated in Singapore with limited liability) (Stock Code: 1021) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/2001314news?sc_lang=en,01021,cancellation
2020,24 Jan 2020,"Announcement – In relation to the matter of China Animal Healthcare Ltd. (Provisional Liquidators Appointed) (the “Company”, together with its subsidiaries, the “Group”) (Stock code: 940) Cancellation of listing",https://www.hkex.com.hk/News/Regulatory-Announcements/2020/200124news?sc_lang=en,00940,cancellation
2020,21 Jan 2020,Announcement – In relation to the matter of Mingyuan Medicare Development Company Limited (Incorporated in Bermuda with limited liability) (Stock Code: 233) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/200121news?sc_lang=en,00233,cancellation
2020,20 Jan 2020,The Listing Committee criticises a number of the current and former directors of Asia Resources Holdings Limited (Stock Code: 899) for breaching Rule 3.08(f) of the Listing Rules,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/200120news?sc_lang=en,00899,other
2020,10 Jan 2020,Listing Nominating Committee Seeks Listing Committee Candidates,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/200110news?sc_lang=en,,other
2020,10 Jan 2020,Listing Nominating Committee Seeks Candidates for Listing Review Committee,https://www.hkex.com.hk/News/Regulatory-Announcements/2020/2001102news?sc_lang=en,,listing_review
2021,17 Dec 2021,New Listing Regime for Special Purpose Acquisition Companies,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211217news?sc_lang=en,,other
2021,13 Dec 2021,Announcement – In relation to the matter of Larry Jewelry International Company Limited (incorporated in Bermuda with limited liability) (Stock Code: 8351) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211213news?sc_lang=en,08351,cancellation
2021,10 Dec 2021,Exchange Publishes Conclusions on Review of Corporate Governance Code,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211210news?sc_lang=en,,other
2021,09 Dec 2021,Exchange’s Disciplinary Action against China U-Ton Future Space Industrial Group Holdings Limited (In Liquidation) (Stock Code: 6168),https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211209news?sc_lang=en,06168,disciplinary
2021,07 Dec 2021,"Exchange’s Disciplinary Action against Zhejiang Prospect Company Limited (Delisted, previous stock code: 8273), Ten Current and Former Directors and Five Supervisors",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211207news?sc_lang=en,08273,disciplinary
2021,01 Dec 2021,Announcement – In relation to the matter of Shenzhen Mingwah Aohan High Technology Corporation Limited (incorporated in the People’s Republic of China) (Stock Code: 8301) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211201news?sc_lang=en,08301,cancellation
2021,24 Nov 2021,Announcement – In relation to the matter of Thiz Technology Group Limited (Incorporated in Cayman Islands with limited liability) (Stock Code: 8119) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211124news?sc_lang=en,08119,cancellation
2021,19 Nov 2021,Exchange Publishes Conclusions on Reforms to Enhance Listing Regime for Overseas Issuers,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211119news?sc_lang=en,,other
2021,17 Nov 2021,"Exchange’s Disciplinary Action against China Huiyuan Juice Group Limited (Delisted, Previous Stock Code: 1886) and its Current and Former Directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211117news?sc_lang=en,01886,disciplinary
2021,16 Nov 2021,Exchange’s Disciplinary Action against a Former Director of China Fortune Holdings Limited (Stock Code: 110),https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211116news?sc_lang=en,00110,disciplinary
2021,15 Nov 2021,"Exchange’s Disciplinary Action against China Ruifeng Renewable Energy Holdings Limited (Stock Code: 527) and its Executive Director, Mr Peng Zi Wei",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211115news?sc_lang=en,00527,disciplinary
2021,11 Nov 2021,Exchange’s Disciplinary Action against Daisho Microline Holdings Limited (Stock Code: 567) and its Former Executive Director and Chairman,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211111news?sc_lang=en,00567,disciplinary
2021,10 Nov 2021,Announcement – In relation to the matter of China Trustful Group Limited (Incorporated in Bermuda with limited liability) (Stock Code: 8265) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211110news?sc_lang=en,08265,cancellation
2021,29 Oct 2021,Exchange Publishes Consultation Paper on Proposed Amendments to Listing Rules Relating to Share Schemes of Listed Issuers,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2110291news?sc_lang=en,,other
2021,28 Oct 2021,Announcement – In relation to the matter of Southern Energy Holdings Group Limited (Incorporated in Cayman Islands with limited liability) (Stock Code: 1573) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2110282news?sc_lang=en,01573,cancellation
2021,28 Oct 2021,Announcement – In relation to the matter of Ming Lam Holdings Limited (In Liquidation) (Incorporated in Cayman Islands with limited liability) (Stock Code: 1106) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/211028news?sc_lang=en,01106,cancellation
2021,23 Sep 2021,Announcement – In relation to the matter of China Fortune Investments (Holding) Limited (the Company) (Incorporated in the Cayman Islands with limited liability) (Stock Code: 8116) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210923news?sc_lang=en,08116,cancellation
2021,17 Sep 2021,Exchange Publishes Consultation Paper on Special Purpose Acquisition Companies,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210917news?sc_lang=en,,other
2021,08 Sep 2021,Announcement – In relation to the matter of Zhuoxin International Holdings Limited (In Liquidation and Liquidators Appointed) (incorporated in Cayman Islands with limited liability) (Stock Code: 8266) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2109082news?sc_lang=en,08266,cancellation
2021,08 Sep 2021,Announcement – In relation to the matter of CT Environmental Group Limited (Incorporated in the Cayman Islands with limited liability) (Stock Code: 1363) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210908news?sc_lang=en,01363,cancellation
2021,02 Sep 2021,"Exchange’s Disciplinary Action against a Former Director of Grand Peace Group Holdings Limited (Delisted, previous Stock Code: 8108)",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2109022news?sc_lang=en,08108,disciplinary
2021,31 Aug 2021,Announcement – In relation to the matter of MH Development Limited (Incorporated in the Cayman Islands with limited liability) (Stock Code: 2662) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210831news?sc_lang=en,02662,cancellation
2021,25 Aug 2021,Announcement – In relation to the matter of Grand Peace Group Holdings Limited (Provisional Liquidators Appointed) (For Restructuring Purposes only) (Incorporated in Bermuda with limited liability) (Stock Code: 8108) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210825news?sc_lang=en,08108,cancellation
2021,24 Aug 2021,Exchange’s Disciplinary Action against Coolpad Group Limited (Stock Code: 2369) and Six Former Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210824news?sc_lang=en,02369,disciplinary
2021,19 Aug 2021,Announcement – In relation to the matter of China Trends Holdings Limited (incorporated in Cayman Islands with limited liability) (Stock Code: 8171) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210819news?sc_lang=en,08171,cancellation
2021,17 Aug 2021,Exchange’s Disciplinary Action against a former director of Winto Group (Holdings) Limited (Stock Code: 8238),https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210817news?sc_lang=en,08238,disciplinary
2021,11 Aug 2021,Announcement – In relation to the matter of Burwill Holdings Limited (Provisional Liquidators Appointed) (Incorporated in the Bermuda with limited liability) (Stock Code: 24) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2108114news?sc_lang=en,00024,cancellation
2021,05 Aug 2021,Announcement – In relation to the matter of Blockchain Group Company Limited (In Liquidation) (Incorporated in the Cayman Islands with limited liability) (Stock Code: 364) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210805news?sc_lang=en,00364,cancellation
2021,29 Jul 2021,Announcement – In relation to the matter of Goldbond Group Holdings Limited (Incorporated in the Hong Kong with limited liability) (Stock Code: 172) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210729news?sc_lang=en,00172,cancellation
2021,28 Jul 2021,Announcement – In relation to the matter of Golden Shield Holdings (Industrial) Limited (Incorporated in Bermuda with limited liability) (Stock Code: 2123) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210728news?sc_lang=en,02123,cancellation
2021,19 Jul 2021,Exchange’s Disciplinary Action against Two Former Directors of Farnova Group Holdings Limited (Stock Code: 8153),https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210719news?sc_lang=en,08153,disciplinary
2021,19 Jul 2021,Announcement – In relation to the matter of Longrun Tea Group Company Limited (Incorporated in Cayman Islands with limited liability) (Stock Code: 2898) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2107192news?sc_lang=en,02898,cancellation
2021,14 Jul 2021,Exchange’s Disciplinary Action against Longrun Tea Group Company Limited (stock code: 2898) and Its Current Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210714news?sc_lang=en,02898,disciplinary
2021,12 Jul 2021,Exchange’s Disciplinary Action against Winshine Science Company Limited (Stock Code: 209) and Six Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210712news?sc_lang=en,00209,disciplinary
2021,09 Jul 2021,Appointment of Listing Review Committee Members,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2107092news?sc_lang=en,,listing_review
2021,09 Jul 2021,Appointment of Listing Committee Members,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210709news?sc_lang=en,,other
2021,08 Jul 2021,Announcement – In relation to the matter of Chinese Food and Beverage Group Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 8272) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2107082news?sc_lang=en,08272,cancellation
2021,08 Jul 2021,Announcement – In relation to the matter of Inno-Tech Holdings Limited (In Liquidation) (incorporated in Bermuda with limited liability) (Stock Code: 8202) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210708news?sc_lang=en,08202,cancellation
2021,07 Jul 2021,Exchange’s Disciplinary Action against China Fortune Investments (Holding) Limited (Stock Code: 8116) and Nine Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210707news?sc_lang=en,08116,disciplinary
2021,29 Jun 2021,Exchange’s Disciplinary Action against IntelliCentrics Global Holdings Ltd (Stock Code: 6819) and Two Executive Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210629news?sc_lang=en,06819,disciplinary
2021,28 Jun 2021,Exchange’s Disciplinary Action against Alltronics Holdings Limited (stock code: 833) and Ten Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2106284news?sc_lang=en,00833,disciplinary
2021,24 Jun 2021,Exchange’s Disciplinary Action against Five Former Directors of Summi (Group) Holdings Limited (Stock Code: 756),https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210624news?sc_lang=en,00756,disciplinary
2021,15 Jun 2021,"Exchange’s Disciplinary Action against Tenwow International Holdings Limited (Delisted, Previous Stock Code: 1219) and Nine Directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210615news?sc_lang=en,01219,disciplinary
2021,10 Jun 2021,"Exchange’s Disciplinary Action against Mr Yu Jian Qiu, Executive Director and Chairman of China Metal Resources Utilization Limited (Stock Code: 1636)",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210610news?sc_lang=en,01636,disciplinary
2021,08 Jun 2021,"Exchange’s Disciplinary Action against Baytacare Pharmaceutical Co., Ltd. (Delisted, Previous Stock Code: 8197), 12 Directors and four Supervisors",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2106082news?sc_lang=en,08197,disciplinary
2021,27 May 2021,Exchange’s Disciplinary Action against Dongyue Group Limited (Stock Code: 189) and Ten Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210527news?sc_lang=en,00189,disciplinary
2021,26 May 2021,Announcement – In relation to the matter of Long Well International Holdings Limited (Incorporated in Cayman Islands with limited liability) (Stock Code: 850) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2105262news?sc_lang=en,00850,cancellation
2021,26 May 2021,"Exchange’s Disciplinary Action against Tech Pro Technology Development Limited (Delisted, Previous Stock Code: 3823) and Seven of its Former Directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210526news?sc_lang=en,03823,disciplinary
2021,20 May 2021,Exchange Publishes Consultation Conclusions on (1) The Main Board Profit Requirement and (2) Review of Listing Rules Relating to Disciplinary Powers and Sanctions,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210520news?sc_lang=en,,other
2021,20 May 2021,Joint Statement on IPO-related Misconduct pdf,https://www.hkex.com.hk/-/media/HKEX-Market/News/News-Release/2021/210520news/IPOJointStatement_e.pdf,,other
2021,17 May 2021,Exchange’s Disciplinary Action against Seven Former Directors of Huiyin Holdings Group Limited (Stock Code: 1178),https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210517news?sc_lang=en,01178,disciplinary
2021,13 May 2021,"Exchange’s Disciplinary Action against Six Directors of Youyuan International Holdings Limited (delisted, previous Stock Code: 2268)",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210513news?sc_lang=en,02268,disciplinary
2021,06 May 2021,Announcement – In relation to the matter of REXLot Holdings Limited (In Liquidation) (Incorporated in Bermuda with limited liability) (Stock Code: 555) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210506news?sc_lang=en,00555,cancellation
2021,30 Apr 2021,Announcement – In relation to the matter of Convoy Global Holdings Limited (Incorporated in the Cayman Islands with limited liability) (Stock Code: 1019) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210430news?sc_lang=en,01019,cancellation
2021,16 Apr 2021,Exchange Publishes Consultation Paper on Review of Corporate Governance Code and Related Listing Rules,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2104162news?sc_lang=en,,other
2021,16 Apr 2021,Announcement – In relation to the matter of Global Token Limited (continued in Bermuda with limited liability) (Stock Code: 8192) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2104163news?sc_lang=en,08192,cancellation
2021,14 Apr 2021,Exchange’s Disciplinary Action against China Tangshang Holdings Limited (Stock Code: 674) and its executive directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210414news?sc_lang=en,00674,disciplinary
2021,07 Apr 2021,Exchange’s Disciplinary Action against My Heart Bodibra Group Limited (Stock Code: 8297) and Two Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210407news?sc_lang=en,08297,disciplinary
2021,31 Mar 2021,Exchange Seeks Views on Reforms to Enhance Listing Regime for Overseas Issuers,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210331news?sc_lang=en,,other
2021,30 Mar 2021,"Exchange’s Disciplinary Action against China Yu Tian Holdings Limited (Delisted, Previous Stock Code: 8230) and seven directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210330news?sc_lang=en,08230,disciplinary
2021,29 Mar 2021,Exchange’s Disciplinary Action against Coslight Technology International Group Limited (Stock Code: 1043) and 10 directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210329news?sc_lang=en,01043,disciplinary
2021,23 Mar 2021,Announcement – In relation to the matter of Harmonicare Medical Holdings Limited (Incorporated in Cayman Islands with limited liability) (Stock Code: 1509) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210323news?sc_lang=en,01509,cancellation
2021,17 Mar 2021,Announcement – In relation to the matter of Youyuan International Holdings Limited (In Liquidation) (Incorporated in Cayman Islands with limited liability) (Stock Code: 2268) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210317news?sc_lang=en,02268,cancellation
2021,15 Mar 2021,Exchange Publishes Listing Committee Report 2020,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210315news?sc_lang=en,,other
2021,12 Mar 2021,Announcement – In relation to the matter of Gold-Finance Holdings Limited (Provisional Liquidators Appointed) (Incorporated in Cayman Islands with limited liability) (Stock Code: 1462) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210312news?sc_lang=en,01462,cancellation
2021,10 Mar 2021,Reminder of Deadline for Applications to the Listing Committee and Listing Review Committee,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210310news?sc_lang=en,,listing_review
2021,10 Mar 2021,Announcement – In relation to the matter of China Assurance Finance Group Limited (Incorporated in Cayman Islands with limited liability) (Stock Code: 8090) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2103102news?sc_lang=en,08090,cancellation
2021,08 Mar 2021,"Announcement – In relation to the matter of Bolina Holding Co., Ltd. (In Liquidation) (Incorporated in the Cayman Islands with limited liability) (Stock Code: 1190) Cancellation of listing",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210308news?sc_lang=en,01190,cancellation
2021,17 Feb 2021,Exchange’s Disciplinary Action against Six Directors of Moody Technology Holdings Limited (Stock Code: 1400),https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210217news?sc_lang=en,01400,disciplinary
2021,10 Feb 2021,Exchange Updates Guidance Letter for Biotech Companies,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210210news?sc_lang=en,,other
2021,08 Feb 2021,"Exchange’s Disciplinary Actions against (1) Mr Ha Chuen Yeung, a former executive director of Inno-Tech Holdings Limited (In Liquidation) (Stock Code: 8202); and (2) Mr He Xiao Ming and Ms Xie Yan, former executive directors of Teamway International Group Holdings Limited (Stock Code: 1239)",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210208news?sc_lang=en,01239;08202,disciplinary
2021,03 Feb 2021,"Exchange’s Disciplinary Action against Brightoil Petroleum (Holdings) Limited (delisted, previous Stock Code: 933) and four of its directors (at the date of delisting)",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2102033news?sc_lang=en,00933,disciplinary
2021,03 Feb 2021,"Announcement – In relation to the matter of Fujian Nuoqi Co., Ltd (Stock Code: 1353) Cancellation of listing",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2102032news?sc_lang=en,01353,cancellation
2021,03 Feb 2021,Announcement – In relation to the matter of Master Glory Group Limited (In Liquidation) (Incorporated in Bermuda with limited liability) (Stock Code: 275) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210203news?sc_lang=en,00275,cancellation
2021,01 Feb 2021,"Exchange’s Disciplinary Action against Hosa International Limited (delisted, previous Stock Code: 2200) and five of its directors (at the date of delisting)",https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210201news?sc_lang=en,02200,disciplinary
2021,29 Jan 2021,Exchange Publishes Results of Latest Review of Issuers’ Annual Report Disclosure,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210129news?sc_lang=en,,other
2021,27 Jan 2021,Announcement – In relation to the matter of Flyke International Holdings Limited (Stock Code: 1998) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2101272news?sc_lang=en,01998,cancellation
2021,27 Jan 2021,Announcement – In relation to the matter of Jian ePayments Systems Limited (Incorporated in the Cayman Islands with Limited Liability) (Stock Code: 8165) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210127news?sc_lang=en,08165,cancellation
2021,22 Jan 2021,Announcement – In relation to the matter of Real Nutriceutical Group Limited (Incorporated in the Cayman Islands with limited liability) (Stock Code: 2010) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2101223news?sc_lang=en,02010,cancellation
2021,22 Jan 2021,Exchange’s Disciplinary Action against Sandmartin International Holdings Limited (Stock Code: 482) and eight of its current and former directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2101222news?sc_lang=en,00482,disciplinary
2021,14 Jan 2021,Announcement – In relation to the matter of China Huiyuan Juice Group Limited (Incorporated in the Cayman Islands with limited liability) (Stock Code: 1886) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210114news?sc_lang=en,01886,cancellation
2021,08 Jan 2021,Exchange’s Disciplinary Action against Xinming China Holdings Limited (stock code: 2699) and its executive director,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210108news?sc_lang=en,02699,disciplinary
2021,06 Jan 2021,Listing Nominating Committee Seeks Candidates for Listing Review Committee,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/2101062news?sc_lang=en,,listing_review
2021,06 Jan 2021,Listing Nominating Committee Seeks Listing Committee Candidates,https://www.hkex.com.hk/News/Regulatory-Announcements/2021/210106news?sc_lang=en,,other
2022,28 Dec 2022,Exchange’s Disciplinary Action against China New City Commercial Development Limited (Stock Code: 1321) and Four Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221228news?sc_lang=en,01321,disciplinary
2022,19 Dec 2022,Announcement – In relation to the matter of EJE (Hong Kong) Holdings Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 8101) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221219news?sc_lang=en,08101,cancellation
2022,16 Dec 2022,Exchange Publishes Consultation Paper on Expanding Paperless Listing Regime,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2212162news?sc_lang=en,,other
2022,14 Dec 2022,Announcement – In relation to the matter of Sino Energy International Holdings Group Limited (incorporated in the Cayman Islands with limited liability) (Stock Code: 1096) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221214news?sc_lang=en,01096,cancellation
2022,12 Dec 2022,Exchange’s Disciplinary Action against Raffles Interior Limited (Stock Code: 1376) and Three Current and Former Executive Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221212news?sc_lang=en,01376,disciplinary
2022,05 Dec 2022,"Exchange’s Disciplinary Action against REXLot Holdings Limited (Delisted, Previous Stock Code: 555) and five Directors",https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221205news?sc_lang=en,00555,disciplinary
2022,01 Dec 2022,Exchange’s Disciplinary Action against Seven Current and Former Directors of Christine International Holdings Limited (Stock Code: 1210),https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221201news?sc_lang=en,01210,disciplinary
2022,30 Nov 2022,Announcement – In relation to the matter of Ozner Water International Holding Limited (In Liquidation) (incorporated in Cayman Islands with limited liability) (Stock Code: 2014) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221130news?sc_lang=en,02014,cancellation
2022,28 Nov 2022,Exchange’s Disciplinary Action against Xinyuan Property Management Service (Cayman) Ltd (Stock Code: 1895) and Four Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2211282news?sc_lang=en,01895,disciplinary
2022,25 Nov 2022,Exchange Publishes Findings of its Latest Review of Issuers’ ESG Disclosures,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221125news?sc_lang=en,,other
2022,24 Nov 2022,Announcement – In relation to the matter of Natural Dairy (NZ) Holdings Limited (In Provisional Liquidation) (incorporated in the Cayman Islands with limited liability) (Stock Code: 462) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221124news?sc_lang=en,00462,cancellation
2022,21 Nov 2022,Exchange’s Disciplinary Action against China Bright Culture Group (Stock Code: 1859) and Two Current and Former Executive Directors,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221121news?sc_lang=en,01859,disciplinary
2022,14 Nov 2022,Announcement – In relation to the matter of China Saite Group Company Limited (incorporated in Cayman Islands with limited liability) (Stock Code: 153) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221114news?sc_lang=en,00153,cancellation
2022,09 Nov 2022,Announcement – In relation to the matter of Guoan International Limited (In Liquidation) (incorporated in Cayman Islands with limited liability) (Stock Code: 143) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221109news?sc_lang=en,00143,cancellation
2022,02 Nov 2022,Announcement –In relation to the matter of Ping An Securities Group (Holdings) Limited (In Liquidation) (carrying on business in Hong Kong as PAN Securities Group Limited) (incorporated in Bermuda with limited liability) (Stock Code: 231) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221102news?sc_lang=en,00231,cancellation
2022,02 Nov 2022,Announcement – In relation to the matter of Rosan Resources Holdings Limited (incorporated in Bermuda with limited liability) (Stock Code: 578) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2211021news?sc_lang=en,00578,cancellation
2022,26 Oct 2022,Announcement – In relation to the matter of Trinity Limited (incorporated in Bermuda with limited liability) (Stock Code: 891) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2210264news?sc_lang=en,00891,cancellation
2022,26 Oct 2022,Announcement – In relation to the matter of GT Group Holdings Limited (in liquidation) (incorporated in Hong Kong with limited liability) (Stock Code: 263) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2210263news?sc_lang=en,00263,cancellation
2022,26 Oct 2022,Announcement – In relation to the matter of Victory City International Holdings Limited (in liquidation) (incorporated in Bermuda with limited liability) (Stock Code: 539) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2210262news?sc_lang=en,00539,cancellation
2022,26 Oct 2022,Announcement – In relation to the matter of China Rundong Auto Group Limited (in provisional liquidation) (incorporated in the Cayman Islands with limited liability) (Stock Code: 1365) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221026news?sc_lang=en,01365,cancellation
2022,25 Oct 2022,Exchange Publishes New Guidance Note on Cooperation and Updated Sanctions Statement,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221025news?sc_lang=en,,other
2022,24 Oct 2022,Exchange’s Disciplinary Action against Two Former Directors of Biosino Bio-Technology and Science Incorporation (Stock Code: 8247),https://www.hkex.com.hk/News/Regulatory-Announcements/2022/221024news?sc_lang=en,08247,disciplinary
2022,19 Oct 2022,Exchange Publishes Consultation Paper on New Listing Rules for Specialist Technology Companies,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2210191news?sc_lang=en,,other
2022,13 Oct 2022,Announcement – In relation to the matter of Lee Hing Development Limited (incorporated in Hong Kong with limited liability) (Stock Code: 68) Cancellation of listing,https://www.hkex.com.hk/News/Regulatory-Announcements/2022/2210131news?sc_lang=en,00068,cancellation
